Year_Numeric,Sem_Numeric,College,Course,Year_Level,Year_Level_Num,Perf_Band,Count,Total,Pct
2023.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Failing,25,289,8.65
2023.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Good,150,289,51.9
2023.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Average,31,266,11.65
2023.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Below Average,15,266,5.64
2023.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Excellent,64,266,24.06
2023.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Failing,18,266,6.77
2023.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Good,138,266,51.88
2024.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Average,9,284,3.17
2024.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Below Average,2,284,0.7
2024.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Excellent,149,284,52.46
2024.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Failing,15,284,5.28
2024.0,1,CCST,Bachelor of Science in Information Technology,1st Year,1,Good,109,284,38.38
2024.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Average,17,270,6.3
2024.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Below Average,4,270,1.48
2024.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Excellent,141,270,52.22
2024.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Failing,12,270,4.44
2024.0,2,CCST,Bachelor of Science in Information Technology,1st Year,1,Good,96,270,35.56
2022.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,7,113,6.19
2022.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,1,113,0.88
2022.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,37,113,32.74
2022.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,7,113,6.19
2022.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,61,113,53.98
2022.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,9,107,8.41
2022.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,3,107,2.8
2022.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,44,107,41.12
2022.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,5,107,4.67
2022.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,46,107,42.99
2023.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,7,149,4.7
2023.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,4,149,2.68
2023.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,75,149,50.34
2023.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,4,149,2.68
2023.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,59,149,39.6
2023.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,7,142,4.93
2023.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,3,142,2.11
2023.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,65,142,45.77
2023.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,4,142,2.82
2023.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,63,142,44.37
2024.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,16,251,6.37
2024.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,5,251,1.99
2024.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,116,251,46.22
2024.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,10,251,3.98
2024.0,1,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,104,251,41.43
2024.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Average,19,244,7.79
2024.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Below Average,11,244,4.51
2024.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Excellent,93,244,38.11
2024.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Failing,7,244,2.87
2024.0,2,CCST,Bachelor of Science in Information Technology,2nd Year,2,Good,114,244,46.72
2022.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,8,111,7.21
2022.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Below Average,3,111,2.7
2022.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,23,111,20.72
2022.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,2,111,1.8
2022.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,75,111,67.57
2022.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,10,109,9.17
2022.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Below Average,2,109,1.83
2022.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,49,109,44.95
2022.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,4,109,3.67
2022.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,44,109,40.37
2023.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,2,108,1.85
2023.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Below Average,3,108,2.78
2023.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,66,108,61.11
2023.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,7,108,6.48
2023.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,30,108,27.78
2023.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,7,103,6.8
2023.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,52,103,50.49
2023.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,6,103,5.83
2023.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,38,103,36.89
2024.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,4,141,2.84
2024.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Below Average,3,141,2.13
2024.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,104,141,73.76
2024.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,1,141,0.71
2024.0,1,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,29,141,20.57
2024.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Average,11,138,7.97
2024.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Below Average,5,138,3.62
2024.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Excellent,55,138,39.86
2024.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Failing,3,138,2.17
2024.0,2,CCST,Bachelor of Science in Information Technology,3rd Year,3,Good,64,138,46.38
2022.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,8,73,10.96
2022.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,9,73,12.33
2022.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,1,73,1.37
2022.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,55,73,75.34
2022.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,5,73,6.85
2022.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Below Average,2,73,2.74
2022.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,45,73,61.64
2022.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,1,73,1.37
2022.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,20,73,27.4
2023.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,12,110,10.91
2023.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Below Average,3,110,2.73
2023.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,18,110,16.36
2023.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,4,110,3.64
2023.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,73,110,66.36
2023.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,11,108,10.19
2023.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Below Average,3,108,2.78
2023.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,78,108,72.22
2023.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,2,108,1.85
2023.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,14,108,12.96
2024.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,6,103,5.83
2024.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Below Average,2,103,1.94
2024.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,38,103,36.89
2024.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,3,103,2.91
2024.0,1,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,54,103,52.43
2024.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Average,5,102,4.9
2024.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Below Average,2,102,1.96
2024.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Excellent,84,102,82.35
2024.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Failing,3,102,2.94
2024.0,2,CCST,Bachelor of Science in Information Technology,4th Year,4,Good,8,102,7.84
2022.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,16,125,12.8
2022.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,6,125,4.8
2022.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,14,125,11.2
2022.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,4,125,3.2
2022.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,85,125,68.0
2022.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,31,130,23.85
2022.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,24,130,18.46
2022.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,17,130,13.08
2022.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,15,130,11.54
2022.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,43,130,33.08
2023.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,30,138,21.74
2023.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,6,138,4.35
2023.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,13,138,9.42
2023.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,20,138,14.49
2023.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,69,138,50.0
2023.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,35,146,23.97
2023.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,31,146,21.23
2023.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,9,146,6.16
2023.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,25,146,17.12
2023.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,46,146,31.51
2024.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,42,141,29.79
2024.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,12,141,8.51
2024.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,7,141,4.96
2024.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,14,141,9.93
2024.0,1,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,66,141,46.81
2024.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Average,49,170,28.82
2024.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Below Average,24,170,14.12
2024.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Excellent,19,170,11.18
2024.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Failing,23,170,13.53
2024.0,2,CEA,Bachelor of Science in Architecture,Irregular,-1,Good,55,170,32.35
2022.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Average,7,146,4.79
2022.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,2,146,1.37
2022.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Excellent,12,146,8.22
2022.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,3,146,2.05
2022.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Good,122,146,83.56
2022.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Average,39,145,26.9
2022.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,9,145,6.21
2022.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,6,145,4.14
2022.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Good,91,145,62.76
2023.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Average,37,212,17.45
2023.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,1,212,0.47
2023.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Excellent,10,212,4.72
2023.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,4,212,1.89
2023.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Good,160,212,75.47
2023.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Average,56,208,26.92
2023.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,15,208,7.21
2023.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Excellent,4,208,1.92
2023.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,8,208,3.85
2023.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Good,125,208,60.1
2024.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Average,18,167,10.78
2024.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,4,167,2.4
2024.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Excellent,15,167,8.98
2024.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,3,167,1.8
2024.0,1,CEA,Bachelor of Science in Architecture,1st Year,1,Good,127,167,76.05
2024.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Average,33,162,20.37
2024.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Below Average,7,162,4.32
2024.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Excellent,29,162,17.9
2024.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Failing,6,162,3.7
2024.0,2,CEA,Bachelor of Science in Architecture,1st Year,1,Good,87,162,53.7
2022.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,23,122,18.85
2022.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,7,122,5.74
2022.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,2,122,1.64
2022.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,2,122,1.64
2022.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,88,122,72.13
2022.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,8,118,6.78
2022.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,3,118,2.54
2022.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,6,118,5.08
2022.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,3,118,2.54
2022.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,98,118,83.05
2023.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,19,136,13.97
2023.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,9,136,6.62
2023.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,13,136,9.56
2023.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,4,136,2.94
2023.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,91,136,66.91
2023.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,16,131,12.21
2023.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,2,131,1.53
2023.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,9,131,6.87
2023.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,1,131,0.76
2023.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,103,131,78.63
2024.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,35,190,18.42
2024.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,7,190,3.68
2024.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,11,190,5.79
2024.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,2,190,1.05
2024.0,1,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,135,190,71.05
2024.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Average,23,186,12.37
2024.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Below Average,1,186,0.54
2024.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Excellent,16,186,8.6
2024.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Failing,3,186,1.61
2024.0,2,CEA,Bachelor of Science in Architecture,2nd Year,2,Good,143,186,76.88
2022.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Average,48,104,46.15
2022.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Below Average,22,104,21.15
2022.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Failing,8,104,7.69
2022.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Good,26,104,25.0
2022.0,2,CEA,Bachelor of Science in Architecture,3rd Year,3,Average,25,99,25.25
2022.0,2,CEA,Bachelor of Science in Architecture,3rd Year,3,Below Average,11,99,11.11
2022.0,2,CEA,Bachelor of Science in Architecture,3rd Year,3,Excellent,1,99,1.01
2022.0,2,CEA,Bachelor of Science in Architecture,3rd Year,3,Failing,4,99,4.04
2022.0,2,CEA,Bachelor of Science in Architecture,3rd Year,3,Good,58,99,58.59
2023.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Average,55,114,48.25
2023.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Below Average,18,114,15.79
2023.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Excellent,1,114,0.88
2023.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Failing,4,114,3.51
2023.0,1,CEA,Bachelor of Science in Architecture,3rd Year,3,Good,36,114,31.58
