Student_ID,College,Course,Semester,Sem_Numeric,Year_Numeric,GWA,fail_rate,is_drop
63_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2sem,2,2024.0,1.5,0.0,0
63_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2024.0,3.25,0.5,0
63_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.55,0.0,0
63_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.25,0.1666666666666666,0
63_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.17,0.1666666666666666,0
63_CEA_Bachelor_of_Science_in_Computer_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Computer Engineering,2sem,2,2024.0,1.75,0.0,0
63_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2024.0,2.96,0.5,1
63_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2024.0,1.31,0.0,0
63_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2024.0,2.31,0.0,0
63_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.75,0.0,0
63_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2sem,2,2024.0,1.88,0.0,0
63_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.67,0.0,0
63_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2024.0,1.85,0.0,0
640_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.61,0.1428571428571428,0
640_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.0,0.0,0
640_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.81,0.0,0
640_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.59,0.0,0
640_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.95,0.1,0
640_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.62,0.0,0
640_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.48,0.0,0
640_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.25,0.0,0
641_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.58,0.0,0
641_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,2.28,0.25,0
641_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.97,0.0,0
641_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.53,0.0,0
641_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,3.5,0.8,0
641_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.69,0.5,0
641_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.57,0.0,0
641_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.88,0.0,0
642_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.75,0.0,0
642_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.23,0.0,0
642_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.28,0.0,0
642_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,2.44,0.125,0
642_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.7,0.1,0
642_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.81,0.25,0
642_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.45,0.0,0
642_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.25,0.0,0
643_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.62,0.0,0
643_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.0,0.0,0
643_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.0,0.0,0
643_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.93,0.1428571428571428,0
643_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.6,0.0,0
643_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.56,0.0,0
643_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.82,0.1538461538461538,1
643_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,2.65,0.2,0
644_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.43,0.0,0
644_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.14,0.0,0
644_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,5.0,1.0,0
644_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.52,0.0,0
644_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.5,0.3333333333333333,0
644_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.79,0.1428571428571428,0
644_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.45,0.0,0
644_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,2.03,0.3333333333333333,0
645_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.64,0.0,0
645_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.36,0.0,0
645_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.33,0.0,0
645_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,2.11,0.1428571428571428,0
645_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.67,0.1666666666666666,0
645_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.88,0.0,0
645_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,3.04,0.2857142857142857,0
645_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.5,0.0,0
646_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.75,0.0,0
646_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.91,0.1818181818181818,0
646_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.59,0.0,0
646_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,3.08,0.4,0
646_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.43,0.1818181818181818,0
646_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.29,0.3333333333333333,0
646_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.7,0.0909090909090909,0
646_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,2.92,0.3333333333333333,0
647_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.83,0.0,0
647_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.47,0.0,0
647_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.79,0.0,0
647_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.5,0.0,0
647_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.5,0.1,0
647_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.68,0.1428571428571428,0
647_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.45,0.0,0
647_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.8,0.0,0
648_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.35,0.0,0
648_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.34,0.0,0
648_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.14,0.0,0
648_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.6,0.0,0
648_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.33,0.0,0
648_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.75,0.1428571428571428,0
648_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.75,0.125,0
648_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.25,0.0,0
649_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.67,0.0,0
649_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.25,0.0,0
649_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.78,0.0,0
649_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.45,0.0,0
649_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.25,0.0,0
649_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.75,0.3333333333333333,0
649_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.66,0.0,0
649_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.75,0.0,0
64_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2sem,2,2024.0,1.3,0.0,0
64_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.46,0.0,0
64_CAHS_Bachelor_of_Science_in_Public_Health_2sem_2024-2025,CAHS,Bachelor of Science in Public Health,2sem,2,2024.0,1.81,0.125,0
64_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.36,0.0,0
64_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.66,0.0,0
64_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2sem,2,2024.0,1.78,0.0,0
64_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2024.0,2.03,0.1111111111111111,0
64_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.83,0.0,0
64_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.98,0.0909090909090909,0
64_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.93,0.1428571428571428,0
64_CEA_Bachelor_of_Science_in_Computer_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Computer Engineering,2sem,2,2024.0,2.8,0.3,0
64_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2024.0,2.0,0.0,0
64_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2024.0,3.9,0.6,0
64_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2024.0,1.61,0.1111111111111111,0
64_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,2.45,0.2,0
64_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2sem,2,2024.0,2.92,0.3333333333333333,0
64_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,3.38,0.5,0
64_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2024.0,1.7,0.0,0
650_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.71,0.0,0
650_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.47,0.0,0
650_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.88,0.0,0
650_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.68,0.0,0
650_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,3.11,0.4545454545454545,0
650_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.91,0.0,0
650_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.83,0.0,0
650_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,4.71,1.0,0
651_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.58,0.0,0
651_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,2.19,0.125,0
651_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.34,0.0,0
651_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.0,0.0,0
651_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.69,0.2222222222222222,0
651_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.07,0.1818181818181818,0
651_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.75,0.0909090909090909,0
651_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.25,0.0,0
652_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.5,0.0,0
652_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.33,0.0,0
652_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.5,0.0,0
652_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.25,0.0,0
652_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.04,0.0,0
652_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.33,0.3333333333333333,0
652_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.5,0.1,0
652_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.78,0.0,0
653_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.39,0.0,0
653_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.44,0.0,0
653_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.44,0.0,0
653_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.5,0.0,0
653_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,2.17,0.1,0
653_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.72,0.0,0
653_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.92,0.1,1
653_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.72,0.0,0
654_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.58,0.0,0
654_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.31,0.0,0
654_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,2.54,0.1666666666666666,0
654_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.82,0.1428571428571428,0
654_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.93,0.0909090909090909,0
654_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.79,0.1428571428571428,0
654_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.4,0.0,0
654_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.61,0.0,0
655_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,2.04,0.1428571428571428,0
655_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.75,0.0,0
655_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.75,0.0,0
655_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.4,0.0,0
655_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,5.0,1.0,0
655_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.0,0.3333333333333333,0
655_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.5,0.0,0
655_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,2.34,0.25,0
656_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.33,0.0,0
656_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,5.0,1.0,0
656_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.75,0.0,0
656_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,1.72,0.0,0
656_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.92,0.1,0
656_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,1.97,0.25,0
656_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.64,0.0,0
656_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2024.0,1.75,0.0,0
657_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2sem,2,2024.0,1.64,0.0,0
657_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2sem,2,2024.0,1.5,0.0,0
657_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2sem,2,2024.0,1.72,0.0,0
657_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2sem,2,2024.0,2.34,0.25,0
657_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2sem,2,2024.0,1.58,0.0,0
657_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2sem,2,2024.0,2.08,0.1666666666666666,0
657_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2024.0,1.64,0.0,0
