Year_Numeric,College,Course,Subject,Avg_Grade,Std_Grade,Student_Cnt,Fail_Count,Fail_Rate
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0703,1.0,,1,0,0.0
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0903,2.28,0.71,83,11,13.25
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC1023,1.78,0.26,43,0,0.0
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NSTP0223,1.94,1.0,79,8,10.13
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0222,1.8,1.02,83,7,8.43
2023.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0422,1.34,0.37,79,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,CSND0223,3.25,2.47,2,1,50.0
2023.0,CCST,Bachelor of Science in Information Technology,CTCC0113,1.5,,1,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,CTCC0323,2.03,1.04,268,28,10.45
2023.0,CCST,Bachelor of Science in Information Technology,CTCC0403,2.07,1.02,274,32,11.68
2023.0,CCST,Bachelor of Science in Information Technology,EGEC0303,1.93,0.76,267,13,4.87
2023.0,CCST,Bachelor of Science in Information Technology,FOLA0103,1.9,0.55,275,8,2.91
2023.0,CCST,Bachelor of Science in Information Technology,FOLA0203,1.72,0.55,143,3,2.1
2023.0,CCST,Bachelor of Science in Information Technology,FOLA0223,2.75,,1,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,ICSC0323,2.0,0.25,3,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,ICSC0323.,1.67,0.82,157,8,5.1
2023.0,CCST,Bachelor of Science in Information Technology,ICTC1323,1.46,0.78,113,5,4.42
2023.0,CCST,Bachelor of Science in Information Technology,ICTC1823,2.0,,1,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,ICTC1920,1.59,1.11,105,11,10.48
2023.0,CCST,Bachelor of Science in Information Technology,ICTC2023,2.71,1.51,106,31,29.25
2023.0,CCST,Bachelor of Science in Information Technology,ICTC2226,1.26,0.68,101,3,2.97
2023.0,CCST,Bachelor of Science in Information Technology,ITCC0123,2.78,1.35,282,86,30.5
2023.0,CCST,Bachelor of Science in Information Technology,ITCC0223,2.33,1.18,278,45,16.19
2023.0,CCST,Bachelor of Science in Information Technology,ITCC0323,2.0,1.03,147,14,9.52
2023.0,CCST,Bachelor of Science in Information Technology,ITCC0423,1.73,0.62,132,5,3.79
2023.0,CCST,Bachelor of Science in Information Technology,ITEC0123,1.63,0.3,155,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,ITNW0823,1.47,0.48,104,3,2.88
2023.0,CCST,Bachelor of Science in Information Technology,ITNW0923,1.42,0.72,99,3,3.03
2023.0,CCST,Bachelor of Science in Information Technology,ITNW1023,2.26,0.94,108,14,12.96
2023.0,CCST,Bachelor of Science in Information Technology,ITNW1123,1.63,0.65,99,2,2.02
2023.0,CCST,Bachelor of Science in Information Technology,ITNW1223,1.61,0.86,105,5,4.76
2023.0,CCST,Bachelor of Science in Information Technology,ITNW1613,3.45,1.09,10,7,70.0
2023.0,CCST,Bachelor of Science in Information Technology,NGEC0103,1.92,1.0,261,23,8.81
2023.0,CCST,Bachelor of Science in Information Technology,NGEC0303,1.2,0.62,266,6,2.26
2023.0,CCST,Bachelor of Science in Information Technology,NGEC0603,1.11,0.49,143,2,1.4
2023.0,CCST,Bachelor of Science in Information Technology,NGEC0903,2.38,0.54,140,14,10.0
2023.0,CCST,Bachelor of Science in Information Technology,NGEC1023,1.79,0.35,107,0,0.0
2023.0,CCST,Bachelor of Science in Information Technology,NSTP0223,1.56,0.63,251,8,3.19
2023.0,CCST,Bachelor of Science in Information Technology,PEDU0222,1.61,0.96,268,19,7.09
2023.0,CCST,Bachelor of Science in Information Technology,PEDU0422,1.22,0.28,137,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,ARDS0324,2.15,0.7,115,9,7.83
2023.0,CEA,Bachelor of Science in Architecture,ARDS0425,2.6,1.0,90,15,16.67
2023.0,CEA,Bachelor of Science in Architecture,ARDS0525,3.3,1.27,97,42,43.3
2023.0,CEA,Bachelor of Science in Architecture,ARPC0212,2.64,0.98,205,48,23.41
2023.0,CEA,Bachelor of Science in Architecture,ARPC0423,2.07,0.63,132,5,3.79
2023.0,CEA,Bachelor of Science in Architecture,ARPC1122,2.16,0.79,202,16,7.92
2023.0,CEA,Bachelor of Science in Architecture,ARPC1322,2.75,0.78,205,49,23.9
2023.0,CEA,Bachelor of Science in Architecture,ARPC1423,2.03,0.82,201,14,6.97
2023.0,CEA,Bachelor of Science in Architecture,ARPC1523,1.97,0.52,132,3,2.27
2023.0,CEA,Bachelor of Science in Architecture,ARPC2422,2.05,0.9,142,21,14.79
2023.0,CEA,Bachelor of Science in Architecture,ARSC0503,1.36,0.27,79,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,ARSC0523,1.19,0.31,90,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,BECC0803,2.79,0.86,141,24,17.02
2023.0,CEA,Bachelor of Science in Architecture,BMAR0523,2.1,0.52,90,9,10.0
2023.0,CEA,Bachelor of Science in Architecture,BTCH0323,2.72,0.91,130,26,20.0
2023.0,CEA,Bachelor of Science in Architecture,CADD0322,1.46,0.54,113,2,1.77
2023.0,CEA,Bachelor of Science in Architecture,CEPC0103,2.74,0.66,139,35,25.18
2023.0,CEA,Bachelor of Science in Architecture,CEST0313,2.19,0.38,112,4,3.57
2023.0,CEA,Bachelor of Science in Architecture,COCO0423,2.63,0.73,76,12,15.79
2023.0,CEA,Bachelor of Science in Architecture,EAAC1403,2.54,0.84,204,39,19.12
2023.0,CEA,Bachelor of Science in Architecture,EAAC1502.,2.57,1.05,206,42,20.39
2023.0,CEA,Bachelor of Science in Architecture,EGEC0203,1.14,0.41,208,2,0.96
2023.0,CEA,Bachelor of Science in Architecture,EMAT0303,2.99,0.94,207,74,35.75
2023.0,CEA,Bachelor of Science in Architecture,FOLA0203,1.62,0.18,2,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,FOLA0223,2.5,,1,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,NGEC0203,1.33,0.51,134,2,1.49
2023.0,CEA,Bachelor of Science in Architecture,NGEC0403,1.85,0.66,201,7,3.48
2023.0,CEA,Bachelor of Science in Architecture,NGEC0503,1.17,0.4,140,3,2.14
2023.0,CEA,Bachelor of Science in Architecture,NGEC0803,1.3,0.47,141,2,1.42
2023.0,CEA,Bachelor of Science in Architecture,NGEC0823,1.25,,1,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,NGEC0903,1.78,0.48,135,2,1.48
2023.0,CEA,Bachelor of Science in Architecture,NGEC1023,1.01,0.11,88,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,NGEC1223,2.0,,1,0,0.0
2023.0,CEA,Bachelor of Science in Architecture,NSTP0223,1.46,0.7,197,8,4.06
2023.0,CEA,Bachelor of Science in Architecture,PEDU0222,1.32,0.54,206,4,1.94
2023.0,CEA,Bachelor of Science in Architecture,PEDU0422,1.27,0.38,129,1,0.78
2023.0,CEA,Bachelor of Science in Architecture,PLAN0423,1.45,0.7,85,2,2.35
2023.0,CEA,Bachelor of Science in Architecture,PRCT0323,2.2,0.61,121,9,7.44
2023.0,CEA,Bachelor of Science in Architecture,PRCT0423,2.27,0.53,91,8,8.79
2023.0,CEA,Bachelor of Science in Architecture,RMAR0423,1.79,0.65,84,4,4.76
2023.0,CEA,Bachelor of Science in Architecture,UTIL0414,1.73,0.42,15,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,ARCD0121,1.9,0.82,263,17,6.46
2023.0,CEA,Bachelor of Science in Civil Engineering,BECC0303-...,1.94,0.7,255,12,4.71
2023.0,CEA,Bachelor of Science in Civil Engineering,BECC0502,1.61,0.36,218,1,0.46
2023.0,CEA,Bachelor of Science in Civil Engineering,BECC0803,3.03,1.17,49,14,28.57
2023.0,CEA,Bachelor of Science in Civil Engineering,BECC0903,2.57,1.07,112,20,17.86
2023.0,CEA,Bachelor of Science in Civil Engineering,BECC1104,2.77,0.86,132,38,28.79
2023.0,CEA,Bachelor of Science in Civil Engineering,CECE0103,3.12,1.2,117,47,40.17
2023.0,CEA,Bachelor of Science in Civil Engineering,CECE0203,2.48,0.56,90,32,35.56
2023.0,CEA,Bachelor of Science in Civil Engineering,CECM0323,1.86,0.36,178,3,1.69
2023.0,CEA,Bachelor of Science in Civil Engineering,CECP0412,1.79,0.62,32,6,18.75
2023.0,CEA,Bachelor of Science in Civil Engineering,CECP0422,1.23,0.07,96,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEHS0325,3.69,1.16,105,66,62.86
2023.0,CEA,Bachelor of Science in Civil Engineering,CELC0422,1.32,0.15,149,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0203,1.49,0.23,191,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0503,2.02,1.0,82,13,15.85
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0504.,1.67,0.64,83,5,6.02
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0505,1.13,0.13,88,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0508,1.24,0.38,46,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0509,2.06,0.41,46,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEPC0510,1.52,0.37,42,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CEQS0322,1.35,0.28,112,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,CERC0324,2.87,0.82,112,26,23.21
2023.0,CEA,Bachelor of Science in Civil Engineering,CESD0323,2.92,0.92,104,33,31.73
2023.0,CEA,Bachelor of Science in Civil Engineering,CEST0314,2.89,0.87,69,16,23.19
2023.0,CEA,Bachelor of Science in Civil Engineering,COJT0333,1.19,0.12,4,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,EAAC0603.,2.46,0.48,226,29,12.83
2023.0,CEA,Bachelor of Science in Civil Engineering,EGEC0103,1.25,,1,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,EGEC0303,1.52,0.87,170,9,5.29
2023.0,CEA,Bachelor of Science in Civil Engineering,EMAT0103,2.8,1.04,20,7,35.0
2023.0,CEA,Bachelor of Science in Civil Engineering,EMAT0203,2.86,0.66,236,110,46.61
2023.0,CEA,Bachelor of Science in Civil Engineering,EMAT0503,2.69,0.96,185,47,25.41
2023.0,CEA,Bachelor of Science in Civil Engineering,EMNS0323,2.26,0.54,185,12,6.49
2023.0,CEA,Bachelor of Science in Civil Engineering,ENPS0204,3.05,0.95,235,69,29.36
2023.0,CEA,Bachelor of Science in Civil Engineering,ENPS0302,1.61,0.2,156,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,FOLA0103,2.46,0.81,253,29,11.46
2023.0,CEA,Bachelor of Science in Civil Engineering,FOLA0203,1.67,0.3,162,1,0.62
2023.0,CEA,Bachelor of Science in Civil Engineering,GETE0413,1.4,0.39,146,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC0103,1.47,0.38,246,2,0.81
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC0403,1.81,0.12,4,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC0503,5.0,,1,1,100.0
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC0603,1.16,0.37,254,3,1.18
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC0703,1.42,0.46,256,3,1.17
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC1023,1.66,0.44,94,1,1.06
2023.0,CEA,Bachelor of Science in Civil Engineering,NGEC1223,3.0,2.31,4,2,50.0
2023.0,CEA,Bachelor of Science in Civil Engineering,NSTP0223,1.47,0.63,245,7,2.86
2023.0,CEA,Bachelor of Science in Civil Engineering,PEDU0222,1.43,0.57,256,6,2.34
2023.0,CEA,Bachelor of Science in Civil Engineering,PEDU0422,1.36,0.64,194,5,2.58
2023.0,CEA,Bachelor of Science in Civil Engineering,PHED0312,5.0,,1,1,100.0
2023.0,CEA,Bachelor of Science in Civil Engineering,UIEC0101,1.0,0.0,4,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,UIEC0201,1.75,,1,0,0.0
2023.0,CEA,Bachelor of Science in Civil Engineering,UIEC0301,1.0,,1,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,CPEP0122,2.34,0.46,32,6,18.75
2023.0,CEA,Bachelor of Science in Computer Engineering,CPEP0123,2.55,0.23,24,2,8.33
2023.0,CEA,Bachelor of Science in Computer Engineering,EGEC0203,1.27,0.08,31,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,EMAT0103,3.0,0.88,8,4,50.0
2023.0,CEA,Bachelor of Science in Computer Engineering,EMAT0203,2.61,0.88,22,5,22.73
2023.0,CEA,Bachelor of Science in Computer Engineering,EMAT0503,2.22,0.91,23,2,8.7
2023.0,CEA,Bachelor of Science in Computer Engineering,ENPS0204,2.52,1.1,22,3,13.64
2023.0,CEA,Bachelor of Science in Computer Engineering,NGEC0203,1.25,0.0,31,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,NGEC0303,1.25,0.0,2,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,NGEC0403,1.81,0.63,31,1,3.23
2023.0,CEA,Bachelor of Science in Computer Engineering,NGEC0703,1.5,,1,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,NSTP0223,1.47,0.25,30,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,PEDU0222,1.45,0.3,30,0,0.0
2023.0,CEA,Bachelor of Science in Computer Engineering,UIEC0101,1.25,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,BECC1003,2.8,0.31,25,17,68.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,BOSH0101,2.03,0.89,126,13,10.32
2023.0,CEA,Bachelor of Science in Electrical Engineering,CEEN0322,1.99,0.55,121,6,4.96
2023.0,CEA,Bachelor of Science in Electrical Engineering,EAAC0203,3.05,1.06,142,54,38.03
2023.0,CEA,Bachelor of Science in Electrical Engineering,EAAC1502,2.21,0.54,98,2,2.04
2023.0,CEA,Bachelor of Science in Electrical Engineering,EAAC1702,4.06,1.34,125,95,76.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,ECEP0404,2.94,1.24,129,49,37.98
2023.0,CEA,Bachelor of Science in Electrical Engineering,ECFC0322,3.2,1.37,115,54,46.96
2023.0,CEA,Bachelor of Science in Electrical Engineering,ECMS0322,2.29,0.53,116,5,4.31
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEAD0323,3.53,1.33,118,69,58.47
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEAM0324,4.06,1.17,108,72,66.67
2023.0,CEA,Bachelor of Science in Electrical Engineering,EECE0423,2.78,0.42,105,46,43.81
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEDS0423,3.46,1.05,113,74,65.49
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEEL0423,2.46,0.55,120,26,21.67
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEEM0312,2.29,0.65,34,4,11.76
2023.0,CEA,Bachelor of Science in Electrical Engineering,EELC0323,1.74,0.57,120,5,4.17
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEOJT0302,1.61,0.34,19,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEPP0421,2.86,0.41,112,54,48.21
2023.0,CEA,Bachelor of Science in Electrical Engineering,EEPS0424,3.62,1.05,100,68,68.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,EERP0421,2.55,0.78,116,9,7.76
2023.0,CEA,Bachelor of Science in Electrical Engineering,EESC0421,1.52,0.38,112,1,0.89
2023.0,CEA,Bachelor of Science in Electrical Engineering,EGEC0203,1.34,0.66,132,4,3.03
2023.0,CEA,Bachelor of Science in Electrical Engineering,ELEP0424,3.32,1.12,129,91,70.54
2023.0,CEA,Bachelor of Science in Electrical Engineering,ELEP1023,2.3,0.87,124,14,11.29
2023.0,CEA,Bachelor of Science in Electrical Engineering,EMAT0203,3.23,0.86,135,94,69.63
2023.0,CEA,Bachelor of Science in Electrical Engineering,ENPS0204,2.95,1.4,133,39,29.32
2023.0,CEA,Bachelor of Science in Electrical Engineering,FOLA0103,2.44,0.98,131,21,16.03
2023.0,CEA,Bachelor of Science in Electrical Engineering,FOLA0223,5.0,,1,1,100.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,GEEM0313,2.75,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,ICTE0112,3.0,,1,1,100.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,MEFM0322,2.83,1.01,137,34,24.82
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0203,1.4,0.72,131,5,3.82
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0303,1.02,0.13,121,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0403,1.76,0.57,135,3,2.22
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0703,1.48,0.27,123,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0803,1.42,0.5,133,2,1.5
2023.0,CEA,Bachelor of Science in Electrical Engineering,NGEC1023,1.61,0.58,122,3,2.46
2023.0,CEA,Bachelor of Science in Electrical Engineering,NSTP0223,1.61,0.64,131,5,3.82
2023.0,CEA,Bachelor of Science in Electrical Engineering,PEDU0222,1.43,0.76,134,5,3.73
2023.0,CEA,Bachelor of Science in Electrical Engineering,PEDU0312,1.5,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electrical Engineering,PEDU0422,1.45,0.69,129,4,3.1
2023.0,CEA,Bachelor of Science in Electrical Engineering,UIEC0101,1.14,0.56,110,2,1.82
2023.0,CEA,Bachelor of Science in Electrical Engineering,UIEC0201,1.57,0.8,135,7,5.19
2023.0,CEA,Bachelor of Science in Electrical Engineering,UIEC0301,1.0,0.0,135,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,BECC0303.,3.18,1.0,64,42,65.62
2023.0,CEA,Bachelor of Science in Electronics Engineering,CEEN0423,2.05,0.66,69,6,8.7
2023.0,CEA,Bachelor of Science in Electronics Engineering,EAAC0104,3.72,1.41,88,54,61.36
2023.0,CEA,Bachelor of Science in Electronics Engineering,EAAC0202,3.32,1.1,71,38,53.52
2023.0,CEA,Bachelor of Science in Electronics Engineering,EAAC1702,5.0,0.0,6,6,100.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECCD0423,3.05,0.86,66,38,57.58
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECCE0324,2.44,0.49,65,7,10.77
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECCE0334,2.74,0.87,50,17,34.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECCE0423,2.65,0.31,65,18,27.69
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECCS0324,2.11,0.27,36,1,2.78
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECDE0324,3.27,1.19,42,13,30.95
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECDP0421,1.57,0.17,64,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECEP0204,2.4,0.43,48,4,8.33
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECEP0404,2.29,0.47,7,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECEP0504,2.38,0.9,48,10,20.83
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECEP1004,2.65,0.64,46,7,15.22
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECOJ0303,2.0,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECPE0424,1.93,0.33,64,1,1.56
2023.0,CEA,Bachelor of Science in Electronics Engineering,ECSC0421,1.06,0.49,67,1,1.49
2023.0,CEA,Bachelor of Science in Electronics Engineering,EGEC0303,1.28,0.5,73,1,1.37
2023.0,CEA,Bachelor of Science in Electronics Engineering,ELEP0424,2.58,1.27,54,10,18.52
2023.0,CEA,Bachelor of Science in Electronics Engineering,EMAT0103,2.58,0.38,3,1,33.33
2023.0,CEA,Bachelor of Science in Electronics Engineering,EMAT0203,3.22,1.29,82,35,42.68
2023.0,CEA,Bachelor of Science in Electronics Engineering,ENPS0204,2.5,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,ENPS0224,2.22,1.13,81,11,13.58
2023.0,CEA,Bachelor of Science in Electronics Engineering,FOLA0103,2.41,0.97,73,12,16.44
2023.0,CEA,Bachelor of Science in Electronics Engineering,FOLA0203,1.66,0.15,76,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,GECO0313,3.18,0.96,62,44,70.97
2023.0,CEA,Bachelor of Science in Electronics Engineering,GETE0413,1.82,0.56,57,1,1.75
2023.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0103,1.68,0.47,68,1,1.47
2023.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0303,1.26,0.28,69,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0503,1.25,,1,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0603,1.1,0.24,75,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,NGEC1023,1.47,0.7,60,2,3.33
2023.0,CEA,Bachelor of Science in Electronics Engineering,NSTP0223,1.86,0.61,66,2,3.03
2023.0,CEA,Bachelor of Science in Electronics Engineering,PEDU0222,1.28,0.58,67,1,1.49
2023.0,CEA,Bachelor of Science in Electronics Engineering,PEDU0422,1.26,0.2,69,0,0.0
2023.0,CEA,Bachelor of Science in Electronics Engineering,PHED0422,1.75,,1,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,ACIE0223,1.75,0.52,89,1,1.12
2023.0,CEA,Bachelor of Science in Industrial Engineering,ARCD0121,2.0,,1,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,BECC0201,1.12,0.18,2,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,BECC0303-...,2.65,0.88,99,15,15.15
2023.0,CEA,Bachelor of Science in Industrial Engineering,BOSH0101,2.44,0.91,78,13,16.67
2023.0,CEA,Bachelor of Science in Industrial Engineering,CEIE0423,1.45,0.11,82,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,EGEC0103,2.03,0.67,96,4,4.17
2023.0,CEA,Bachelor of Science in Industrial Engineering,EGEC0203,1.01,0.05,87,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,EMAT0103,2.75,,1,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,EMAT0203,2.42,1.05,105,17,16.19
2023.0,CEA,Bachelor of Science in Industrial Engineering,ENPS0204,1.75,1.35,106,15,14.15
2023.0,CEA,Bachelor of Science in Industrial Engineering,FOLA0113,3.88,1.59,2,1,50.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,FOLA0223,2.92,0.14,3,2,66.67
2023.0,CEA,Bachelor of Science in Industrial Engineering,GEEM0313,2.5,0.58,74,7,9.46
2023.0,CEA,Bachelor of Science in Industrial Engineering,GETE0413,2.08,0.43,86,1,1.16
2023.0,CEA,Bachelor of Science in Industrial Engineering,IECE0223,1.88,0.26,6,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,IECE0423,2.83,0.19,68,32,47.06
2023.0,CEA,Bachelor of Science in Industrial Engineering,IECP0412,2.0,0.2,7,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,IECP0421,1.8,0.31,70,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,IEER0323,1.64,0.43,72,0,0.0
2023.0,CEA,Bachelor of Science in Industrial Engineering,IEIS0413,2.5,,1,0,0.0
