Student_ID,College,Course,Year_Numeric,Sem_Numeric,GWA
295_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.92
295_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,4.0
295_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.6
295_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.72
295_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.66
296_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,2.08
296_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.61
296_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.3
296_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.44
296_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,3.0
296_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.36
296_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.5
296_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,3.35
296_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,1.25
296_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,1.6
296_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,2.29
296_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.66
296_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,2.0
296_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.68
296_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,2.52
297_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.5
297_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.46
297_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.52
297_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.62
297_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.25
297_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.33
297_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.61
297_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,2.5
297_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,2.46
297_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,2.62
297_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,3.55
297_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,2.07
297_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,5.0
297_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.97
297_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.0
298_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.56
298_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.46
298_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.34
298_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.47
298_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.46
298_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.58
298_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,2.35
298_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,3.97
298_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,1.82
298_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,2.79
298_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,2.28
298_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.73
298_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.96
298_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.17
298_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.58
299_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,2.25
299_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.58
299_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.83
299_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.28
299_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,3.34
299_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,2.0
299_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.79
299_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,1.58
299_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,2.23
299_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,1.98
299_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.96
299_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.92
299_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,4.08
299_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.75
299_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.58
29_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.79
29_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.39
29_CAHS_Bachelor_of_Science_in_Public_Health_2sem_2024-2025,CAHS,Bachelor of Science in Public Health,2024.0,2,1.59
29_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.52
29_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.56
29_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.39
29_CCST_Bachelor_of_Science_in_Data_Science_2sem_2024-2025,CCST,Bachelor of Science in Data Science,2024.0,2,1.41
29_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,2.5
29_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,2.16
29_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,1.97
29_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,1.69
29_CEA_Bachelor_of_Science_in_Computer_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Computer Engineering,2024.0,2,2.09
29_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,2.39
29_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electronics Engineering,2024.0,2,2.21
29_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.61
29_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.41
29_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,3.08
29_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,2.0
29_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.25
2_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.36
2_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.5
2_CAHS_Bachelor_of_Science_in_Public_Health_2sem_2024-2025,CAHS,Bachelor of Science in Public Health,2024.0,2,1.56
2_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.5
2_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.36
2_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,2.14
2_CCST_Bachelor_of_Science_in_Data_Science_2sem_2024-2025,CCST,Bachelor of Science in Data Science,2024.0,2,2.03
2_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.5
2_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.5
2_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,1.89
2_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,1.82
2_CEA_Bachelor_of_Science_in_Computer_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Computer Engineering,2024.0,2,1.75
2_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,2.71
2_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electronics Engineering,2024.0,2,2.22
2_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.53
2_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,2.11
2_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.75
2_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,3.0
2_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.65
300_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.58
300_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.73
300_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.79
300_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.38
300_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.39
300_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,2.75
300_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,1.77
300_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,2.07
300_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,2.06
300_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.98
300_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,2.54
300_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.31
300_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.38
300_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.0
301_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.61
301_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.58
301_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.61
301_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.4
301_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.33
301_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,3.42
301_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.28
301_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,2.0
301_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,1.68
301_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,1.88
301_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.94
301_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.98
301_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.5
301_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,2.11
301_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.56
302_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.29
302_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.61
302_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.69
302_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.66
302_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.94
302_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,1.42
302_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,3.0
302_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Civil Engineering,2024.0,2,2.16
302_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Electrical Engineering,2024.0,2,1.61
302_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Industrial Engineering,2024.0,2,1.78
302_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2024-2025,CEA,Bachelor of Science in Mechanical Engineering,2024.0,2,1.5
302_COAS_Bachelor_of_Arts_in_Communication_2sem_2024-2025,COAS,Bachelor of Arts in Communication,2024.0,2,1.4
302_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2024-2025,CTEC,Bachelor of Science in Industrial Technology,2024.0,2,1.65
302_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2024-2025,CTEC,Bachelor of Technical-Vocational Teacher Education,2024.0,2,1.0
303_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2024-2025,CAHS,Bachelor of Science in Midwifery,2024.0,2,1.73
303_CAHS_Bachelor_of_Science_in_Nursing_2sem_2024-2025,CAHS,Bachelor of Science in Nursing,2024.0,2,1.92
303_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2024-2025,CBA,Bachelor of Science in Hospitality Management,2024.0,2,1.64
303_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2024-2025,CBA,Bachelor of Science in Tourism Management,2024.0,2,1.5
303_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2024-2025,CCST,Bachelor of Science in Computer Science,2024.0,2,1.64
303_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2024-2025,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2024.0,2,1.69
303_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2024-2025,CCST,Bachelor of Science in Information Technology,2024.0,2,2.15
303_CEA_Bachelor_of_Science_in_Architecture_2sem_2024-2025,CEA,Bachelor of Science in Architecture,2024.0,2,2.15
